0.010560898663540355,  0.05663331880430079
0.012542100423004937,  0.057972025749975085
0.014075938805359775,  0.05903076522875736
0.01516699727945641,  0.05972328749373312
0.01768923577601646,  0.061367940685471974
0.019777831843296758,  0.06277723707517242
0.021391360445368286,  0.06374402425506343
0.025150184338858367,  0.06620000344566823
0.029629018543636264,  0.06963349583310093
0.033252504589910824,  0.07209924440279648
0.03566823478334133,  0.07361556345409523
0.041411989406635874,  0.07762074715024903
0.04873775543085225,  0.08265578127144724
0.05684273763125982,  0.08822039688858752
0.06629556065626432,  0.0947190038995678
0.07732036748897547,  0.10236780613306878
0.08936622293700003,  0.11088939786221584
0.1037571132986531,  0.12087372480288568
0.11884130317127617,  0.13160536916389254
0.13673569886824746,  0.14442590602054517
0.15590730182194856,  0.1584015253174432
0.1785730764223021,  0.17466384538580368
0.20269150032247799,  0.19252603935928767
0.23111071343533765,  0.2132844786408183
0.2623249718564879,  0.23603417974801666
0.2964109255637342,  0.2610949131376716
0.3349259362224023,  0.29047059270386383
0.3767370809282103,  0.3218413283491076
0.42376780295707506,  0.357749285679368
0.47666969861479175,  0.3983037539049579
0.5361757075266327,  0.443990849532435
0.6031102672922533,  0.49491844487002085
0.6784007358171219,  0.5521315827950363
0.7630902395733827,  0.6176951587940365
0.8506198608887333,  0.6863355515368762
0.9568086813019618,  0.7684532176679495
1.0665586128335474,  0.8555650941866858
1.199704576390091,  0.9579304876163282
1.3373156763832257,  1.0669505339484624
1.5042621359296589,  1.196530804742757
1.6768072535170022,  1.334314388767766
1.877620196966497,  1.4910342310975184
2.102482319695402,  1.6673344480957286
2.35427372999793,  1.8661683897987347
2.636219455372806,  2.0868245526250866
2.9386047810741864,  2.326192000104126
3.290529472767012,  2.6047746825142832
3.6846003521407162,  2.9161337122276345
4.107239322993743,  3.2545507598676404
4.578356739977279,  3.6293206080892157
5.149905000255598,  4.073373786053081
5.740620502965222,  4.5479171581853475
6.399093528410547,  5.0736615799984
7.1979370832575755,  5.696722841267111
8.023570375987783,  6.357827000202371
8.943907238112907,  7.092799068502426
9.746798447980302,  7.73651466229928
11.205998227840185,  8.901240790643731
12.717320147012678,  10.050734531764377
